[*] Record ID,High impact job before?,Course,Iteration,Role,Source,Evaluation,Decision,Attendance,Project quality,High impact job after?
reclVXh5pIYTnw105,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Unknown,,Accept,75-99%,DNF,No
recNxtmeZ9mSarqcN,No,AI Governance,AI Governance (2024 Apr W14),Facilitator,Referral,,Accept,100%,DNF,No
rec8bfxSGAqfoMN7I,No,Intro to Transformative AI,Intro to Transformative AI (2024 Dec W51),Participant,Referral,Weak yes,Accept,25-50%,DNF,No
reca8mkcpWg0km0rH,No,Pandemics,Pandemics (2024 Sep W40),Participant,Ads,Weak yes,Accept,50-75%,DNF,No
recJIrOGK0f5MSqnJ,No,Pandemics,Pandemics (2024 Sep W40),Participant,Ads,Weak yes,Accept,0%,DNF,No
recLbh9GDu6aD8TSe,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Other,Weak yes,Accept,0%,DNF,No
rec6e98c5QcTbAWaX,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,0-25%,DNF,No
recLGKQ53751LvtYF,No,Pandemics,Pandemics (2024 Sep W40),Participant,Referral,Weak yes,Accept,50-75%,DNF,No
rectugXGLH79BfmJa,No,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak yes,Accept,0-25%,DNF,No
recXCr5Uzq5V1AC7b,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Neutral,Accept,50-75%,DNF,No
recmXN3LjpAYfSFXv,No,AI Alignment Fast-Track,AI Alignment Fast-Track (2024 Dec W50),Participant,Referral,Strong yes,Accept,0-25%,DNF,No
recHLTk36UFPlaJ80,No,AI Alignment Fast-Track,AI Alignment Fast-Track (2024 Dec W52),Participant,Other,Strong yes,Accept,0%,DNF,No
recjQ5gHtovoJMOJ6,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,25-50%,DNF,Yes
reclKCANv3pWkzMHW,No,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Weak yes,Accept,50-75%,DNF,No
recwhu943wJajPGf3,No,Writing Intensive,Writing Intensive (2024 Dec W52),Participant,Communities,Weak yes,Accept,0%,DNF,No
recroISI3MIbZqicm,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Neutral,Accept,50-75%,DNF,No
recP5pXYHK5WBx5CP,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Weak yes,Accept,50-75%,DNF,No
recyPNf3NQ132SgVp,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,50-75%,DNF,Yes
receJXzDSPhq1QrNe,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Unknown,Weak yes,Accept,75-99%,DNF,No
rec2HieI7NtB4QOLS,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Organic Social Media,Weak yes,Accept,50-75%,DNF,No
reckqYdFA1G05Fz2q,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Job Board,Weak yes,Accept,75-99%,DNF,No
rec14D1uu5I5H02Gs,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Other,Weak yes,Accept,50-75%,DNF,No
recBoXAL7tckLTsi8,Yes,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,0-25%,DNF,Yes
rec548cpjIxe1z0hi,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,,Accept,0-25%,DNF,Unknown
recnl4RLInUMNypyg,No,Pandemics,Pandemics (2024 Sep W40),Participant,Referral,Weak yes,Accept,75-99%,DNF,No
recA9tnm4cJBMmr96,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Weak yes,Accept,25-50%,DNF,Unknown
receNWxCDqA5Yl6Xr,No,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Weak yes,Accept,0%,DNF,No
recsuzUfj0BWP0wwF,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Unknown,Strong yes,Accept,0%,DNF,Unknown
recnSK83TkAPTikjE,No,Pandemics,Pandemics (2023 Oct W40),Participant,Other,Strong yes,Accept,0-25%,DNF,No
rec4NlYN1FS0FhAo5,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Communities,Weak yes,Accept,50-75%,DNF,No
recSZQEP1ASW6VpQk,No,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak yes,Accept,50-75%,DNF,No
recimyyRCkkdRXgSh,No,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Strong yes,Accept,0%,DNF,No
rec1EZzBNxegHV1Vz,No,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong yes,Accept,0%,DNF,No
recEYMkYxoD6ipXQO,No,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Search,Weak yes,Accept,25-50%,DNF,No
recLfLfPEKRWuktl7,No,Pandemics,Pandemics (2024 May W21),Participant,Ads,Strong yes,Accept,0-25%,DNF,No
rec9cLfcaFF61YJMl,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Referral,Neutral,Accept,25-50%,DNF,No
rec4EVQH65q8dVtav,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Weak yes,Accept,25-50%,DNF,No
recqDizOErtQrrMOg,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Organic Search,Weak yes,Accept,50-75%,DNF,No
recEO0avR14LLSR20,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Neutral,Accept,50-75%,DNF,No
recD2w5guzmi5FL3Z,No,Pandemics,Pandemics (2024 May W21),Participant,Other,Strong yes,Accept,75-99%,DNF,No
recgV91EhH5XZgr3h,No,Pandemics,Pandemics (2023 Oct W40),Participant,Other,Strong yes,Accept,25-50%,DNF,No
recUKbL8KTqL45ufZ,Yes,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Strong yes,Accept,25-50%,DNF,Yes
recg0lpBkP0bbZHdl,No,AI Governance,AI Governance (2024 Aug W33),Participant,Blogs,Weak yes,Accept,0%,DNF,No
rec9opUFbhIfSzJ2x,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,100%,DNF,No
recCYJ3C0o6s1XHjV,No,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Neutral,Accept,75-99%,DNF,No
recJbLSAl9NsnCfW2,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak yes,Accept,75-99%,DNF,No
recmTBcVXlznehwSI,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Strong yes,Accept,25-50%,DNF,No
recktghWp67B1mJLI,No,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong yes,Accept,0%,DNF,No
rec5EIZayKwoZL0iL,No,Pandemics,Pandemics (2024 Sep W40),Participant,Organic Social Media,Strong yes,Accept,50-75%,DNF,No
recb4LlGUz8xtsK3Y,No,Pandemics,Pandemics (2024 Sep W40),Participant,Ads,Weak yes,Accept,75-99%,DNF,No
recIGGeG0oNaTwUTZ,No,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Neutral,Accept,50-75%,DNF,No
recKZSPxKeOb3jXrQ,No,Pandemics,Pandemics (2024 Sep W40),Participant,Other,Strong yes,Accept,75-99%,DNF,No
recDyCE69qp7kXViv,No,Pandemics,Pandemics (2024 Sep W40),Participant,Other,Weak yes,Accept,50-75%,DNF,No
recxa7puclqCnSx9U,Yes,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Strong yes,Accept,50-75%,DNF,Yes
rec9WixMpYZgrNOrD,No,Pandemics,Pandemics (2024 May W21),Participant,Organic Social Media,Neutral,Accept,25-50%,DNF,No
rec2cZM8x7XXL5rmN,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Communities,Strong yes,Accept,75-99%,DNF,No
recHCLHiBLDuUHBqb,Yes,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Neutral,Accept,0-25%,DNF,Yes
recwj7jNZDI14O1uP,No,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak yes,Accept,75-99%,DNF,No
recHAsPZVLJLNCCEV,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Strong yes,Accept,75-99%,DNF,No
recIchZjYPKLy3SXJ,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Mailing List,Weak yes,Accept,50-75%,DNF,No
recAZKnr2wy47HnVz,No,AI Alignment,AI Alignment (2023 Jan W03),Participant,Unknown,Strong yes,Accept,0%,DNF,No
recvJJpy0y5XiT00H,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Organic Social Media,Strong yes,Accept,50-75%,DNF,No
rec4d7nqwvPb6jo07,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Job Board,Weak yes,Accept,50-75%,DNF,No
recMvHxcgQtST5mSU,No,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,Weak yes,Accept,100%,DNF,No
recN44RC25FqVWtqo,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Ads,Weak yes,Accept,0%,DNF,No
recTL34EQxQjFOMjT,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Job Board,Weak yes,Accept,50-75%,DNF,No
recpeBJ0xC13cdekp,No,Pandemics,Pandemics (2023 Oct W40),Participant,Unknown,Weak yes,Accept,50-75%,DNF,No
reca3ldg19C0MuvYF,No,AI Alignment,AI Alignment (2023 Jan W03),Participant,Unknown,Strong yes,Accept,0%,DNF,No
recMwScx29qGNE9zn,No,Pandemics,Pandemics (2024 Sep W40),Participant,Ads,Neutral,Accept,75-99%,DNF,No
rec7MleyrJwjE82Q6,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Neutral,Accept,75-99%,DNF,Yes
rechB6jRAG3PY2Mrf,No,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Strong yes,Accept,50-75%,DNF,No
reckBID9d7V2letgM,No,Intro to Transformative AI,Intro to Transformative AI (2024 Dec W51),Participant,Other,Weak yes,Accept,25-50%,DNF,No
rec8HoDEKqlQiVGT4,No,AI Governance,AI Governance (2024 Apr W14),Facilitator,Other,,Accept,100%,DNF,No
recDmcryX7elq2KiQ,No,Pandemics,Pandemics (2024 May W21),Participant,Referral,Neutral,Accept,0%,DNF,No
recLHLXJlReOmH4u1,No,Pandemics,Pandemics (2024 Sep W40),Participant,Referral,Neutral,Accept,50-75%,DNF,No
recBqCyYj19Asft8r,No,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Weak yes,Accept,50-75%,DNF,No
recrgUfGmag5I8uMY,No,Intro to Transformative AI,Intro to Transformative AI (2024 Dec W51),Participant,Referral,Weak yes,Accept,25-50%,DNF,No
rechiGvGKBPFWosvv,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,50-75%,DNF,Yes
recCFDufNMRGVxVJ7,No,Pandemics,Pandemics (2023 Oct W40),Participant,Other,Neutral,Accept,50-75%,DNF,No
recuJKYVYZNNJfyXQ,No,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Strong yes,Accept,100%,DNF,No
recnCBZWFPsatHNxd,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Strong yes,Accept,50-75%,DNF,No
reczSmCKGQ1wJOdqW,No,Pandemics,Pandemics (2024 Sep W40),Participant,Referral,Weak yes,Accept,75-99%,DNF,No
rec8MO1WZRAdSHnH0,No,Pandemics,Pandemics (2024 Sep W40),Participant,Ads,Strong yes,Accept,50-75%,DNF,No
recFrCm3PXgi0tpX7,No,Pandemics,Pandemics (2023 Oct W40),Facilitator,Unknown,Strong yes,Accept,75-99%,DNF,No
recYxrYQXIIRl5ZNe,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,50-75%,DNF,No
recuqv0DXvC67q4qn,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong yes,Accept,0%,DNF,Unknown
recMdNiOQkqTnQOkB,Yes,AI Alignment,AI Alignment (2024 Feb W08),Participant,Unknown,Strong yes,Accept,50-75%,DNF,Yes
recT6pFYQMzX6gVsf,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Ads,Weak yes,Accept,50-75%,DNF,No
recd86R8LdbsRw1OY,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak yes,Accept,0-25%,DNF,No
recbk5MbUYhLDN0nt,Yes,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,75-99%,DNF,Yes
rec2T7QNnGTh1gQKy,No,AI Governance,AI Governance (2024 Apr W14),Facilitator,Unknown,,Accept,75-99%,DNF,No
recYQv9tdnYbWbRfc,No,Pandemics,Pandemics (2024 Sep W40),Participant,Ads,Weak yes,Accept,0-25%,DNF,No
recBXGMWhzKDIGTFt,No,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong yes,Accept,0-25%,DNF,No
recZgYWZsA6HqcFqg,No,AI Governance,AI Governance (2024 Aug W33),Participant,Mailing List,Weak yes,Accept,50-75%,DNF,No
rec2LXHtDMUugkFG1,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,75-99%,DNF,No
recqKKxwCsPO3J0gO,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Unknown,Weak yes,Accept,50-75%,DNF,No
recDSaqU85NOIASEN,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Neutral,Accept,0-25%,DNF,No
recfCGDnmPyZsVgBd,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Neutral,Accept,0%,DNF,No
recJVtkegFnDq6GG0,No,Pandemics,Pandemics (2023 Oct W40),Participant,Referral,Strong yes,Accept,50-75%,DNF,No
recYBwDg0kvxzjVRT,No,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak yes,Accept,75-99%,DNF,No
recsxSPlwAJsjY4ve,No,Writing Intensive,Writing Intensive (2024 Dec W52),Participant,Communities,Strong yes,Accept,0%,DNF,No
recDn03kvqUUWqvzJ,No,Pandemics,Pandemics (2023 Oct W40),Participant,Unknown,Strong yes,Accept,0-25%,DNF,No
reclRClSs6JjmFCuW,No,Pandemics,Pandemics (2024 May W21),Participant,Ads,Neutral,Accept,50-75%,DNF,No
recccs0A1U75mEkjp,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Facilitator,Ads,Neutral,Accept,100%,DNF,Unknown
recy60G5zSk6jrgko,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Weak yes,Accept,75-99%,DNF,No
recaSxgsMq2TMrhEC,No,Pandemics,Pandemics (2024 May W21),Participant,Referral,Weak yes,Accept,75-99%,DNF,No
recdSP4gro3RmusBX,Yes,AI Alignment,AI Alignment (2024 Oct W43),Participant,Ads,Weak yes,Accept,50-75%,DNF,Yes
reczROvK6wUYEH3j7,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,0-25%,DNF,No
recDXeF9HDhxzCW0Z,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Weak yes,Accept,0-25%,DNF,No
recRnv3snu9bAXs32,No,Pandemics,Pandemics (2023 Oct W40),Facilitator,Unknown,Strong yes,Accept,100%,DNF,No
recSJKhlrHH3fMxHE,No,Pandemics,Pandemics (2023 Oct W40),Participant,Referral,Strong yes,Accept,0-25%,DNF,No
recH5JpxGzyTURaIE,No,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Weak yes,Accept,0%,DNF,No
reclLMdXLVrRv5saB,No,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Strong yes,Accept,0-25%,DNF,No
recp4ZPAA3PpoeeHE,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Other,Weak yes,Accept,25-50%,DNF,No
rectjUGnx5g3oeTpm,No,AI Governance,AI Governance (2024 Aug W33),Participant,Blogs,Strong yes,Accept,25-50%,DNF,No
reclyNHpe4UTSg5GQ,Yes,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,75-99%,DNF,Yes
recDFKye4UPhQyqsY,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Weak yes,Accept,25-50%,DNF,No
recpmYfbHtuoZhcYG,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Organic Social Media,Weak yes,Accept,50-75%,DNF,No
recsL2b4B4y8WUjiN,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Referral,Weak yes,Accept,25-50%,DNF,No
recAlgsTZWUywUXlq,No,AI Governance,AI Governance (2023 Jun W26),Facilitator,Referral,Strong yes,Accept,100%,DNF,No
rec9OJr48qo3vNyB4,No,Pandemics,Pandemics (2024 Sep W40),Participant,Ads,Weak yes,Accept,0-25%,DNF,No
recgsY0RmHgHn5Xfw,Yes,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Strong yes,Accept,25-50%,DNF,Yes
rec57dKmnzoqxgL0h,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Neutral,Accept,50-75%,DNF,No
reczNf6eM9hqrXK9W,No,AI Governance,AI Governance (2023 Jun W26),Facilitator,Unknown,Strong yes,Accept,100%,DNF,No
recnnKmp6KAWrN9ve,No,Pandemics,Pandemics (2023 Oct W40),Participant,Unknown,Weak yes,Accept,75-99%,DNF,No
recLd376QqCfXXALZ,Unknown,AI Alignment,AI Alignment (2023 Jan W03),Participant,Unknown,Strong yes,Accept,0%,DNF,Unknown
recZPUeqPz946HU4t,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Social Media,Weak yes,Accept,75-99%,DNF,No
rec0Ug1RSy14zOZ7j,No,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Weak yes,Accept,50-75%,DNF,No
recgAlnxvAlclj7R3,No,AI Governance,AI Governance (2024 Apr W14),Participant,Unknown,Weak yes,Accept,75-99%,DNF,No
rec4mgTt2kKnGFzf9,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Ads,Weak yes,Accept,0%,DNF,No
recXleyY1XT7BfiCn,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,50-75%,DNF,No
rec6jmBnyENyuMPZM,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Referral,Weak yes,Accept,25-50%,DNF,No
recuCFWBECItxA7mG,No,Pandemics,Pandemics (2024 Sep W40),Participant,Referral,Weak yes,Accept,0%,DNF,No
recuAKPgRLCos1xEV,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Neutral,Accept,50-75%,DNF,No
rech5Y0Bhj1iFwcOM,No,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Strong yes,Accept,50-75%,DNF,No
rec68Mwlsm9p8mmPS,No,Pandemics,Pandemics (2024 May W21),Participant,Other,Strong yes,Accept,25-50%,DNF,No
recSC9sNpz4c6K0Pj,No,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Weak yes,Accept,100%,DNF,No
recdmq3RfmZNiW6BI,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,25-50%,DNF,No
recGTEvWjFqXDGp1M,No,Pandemics,Pandemics (2024 Sep W40),Participant,Organic Search,Weak yes,Accept,75-99%,DNF,No
recj4CvBkfZolhzuA,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak yes,Accept,0-25%,DNF,No
recPe7nBqOh1eGwnZ,Yes,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak yes,Accept,75-99%,DNF,Yes
recMtxfJenVuKnDWv,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,25-50%,DNF,No
rec20wXCVUhImhXpC,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Other,Weak yes,Accept,50-75%,DNF,No
recJAfIvGQNHzttKp,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak yes,Accept,0%,DNF,No
recXmEcjmHauwDjeB,Yes,AI Governance,AI Governance (2024 Aug W33),Participant,Mailing List,Strong yes,Accept,0%,DNF,Yes
recKK0bWudK2U4eVP,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,50-75%,DNF,No
recgFSNQUxIJRlU5b,No,Pandemics,Pandemics (2024 Sep W40),Participant,Ads,Strong yes,Accept,75-99%,DNF,No
recbcjuhykxzAGK4e,No,AI Governance,AI Governance (2023 Jun W26),Facilitator,Unknown,Strong yes,Accept,50-75%,DNF,No
recpEnqfZyxALTEtP,No,Writing Intensive,Writing Intensive (2024 Oct W40),Participant,Unknown,TODO,Accept,0%,DNF,No
recvV6ijcqljMRe4m,Yes,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Strong yes,Accept,0-25%,DNF,Yes
recjJGu5PB1NR1Zom,No,AI Alignment,AI Alignment (2023 Jan W03),Participant,Unknown,Strong yes,Accept,0%,DNF,Yes
recrIXPUkOMc2zVN0,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,75-99%,DNF,Yes
recLk4wxIoTXJ56FN,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Weak yes,Accept,75-99%,DNF,No
recW10bjwuddW3KT6,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,50-75%,DNF,No
recX7H17vMiqjL9S5,Unknown,AI Alignment,AI Alignment (2024 Oct W43),Participant,Other,Strong yes,Accept,50-75%,DNF,Unknown
rec02hn3IvUWwuKKj,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,50-75%,DNF,No
recDcjo48eHy7n0SH,No,AI Governance,AI Governance (2024 Apr W14),Participant,Unknown,Strong yes,Accept,0-25%,DNF,No
rec614PBth4saaDt2,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,0%,DNF,Unknown
rec52msREdrKcONMb,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Organic Social Media,Weak yes,Accept,50-75%,DNF,No
rec7SSvILkAfQT3Dx,No,AI Alignment Fast-Track,AI Alignment Fast-Track (2024 Dec W52),Participant,Mailing List,Weak yes,Accept,0%,DNF,No
recxtv9snNuDrlihn,No,Intro to Transformative AI,Intro to Transformative AI (2024 Dec W50),Participant,Other,Weak yes,Accept,25-50%,DNF,No
rec40KzIPdmWp0MmC,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Weak yes,Accept,0-25%,DNF,No
rec2iifEvdalAcELk,No,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Strong yes,Accept,0%,DNF,No
recGf6VdQroQnKoy9,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Neutral,Accept,50-75%,DNF,No
recPxKq170JXGbUSj,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Strong yes,Accept,25-50%,DNF,No
recYQtZD8xPxw47FB,No,Pandemics,Pandemics (2023 Oct W40),Participant,Other,Strong yes,Accept,50-75%,DNF,No
recfAwlPvSdy7w4FK,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Organic Social Media,Weak yes,Accept,50-75%,DNF,No
recBJ5m7fuKowvJkN,No,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Weak yes,Accept,0%,DNF,No
recEAkXWHBpqtrvIZ,No,AI Alignment,AI Alignment (2023 Jan W03),Participant,Unknown,Strong no,Accept,0%,DNF,No
recJXwDgGsq67icaJ,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Communities,Weak yes,Accept,0%,DNF,No
recqanZ4bBMciiUzf,Yes,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Strong yes,Accept,25-50%,DNF,Yes
recjPAUrus1g76UpE,Yes,AI Alignment,AI Alignment (2024 Oct W43),Participant,Organic Social Media,Strong yes,Accept,50-75%,DNF,Yes
recDwdVTd5ZYsqBBk,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,0-25%,DNF,Yes
recaWMPslf9oczCvG,No,Pandemics,Pandemics (2024 Sep W40),Participant,Ads,Weak yes,Accept,0-25%,DNF,No
rec8AbI166eKmTb0k,No,AI Governance,AI Governance (2023 Jun W26),Facilitator,Unknown,Strong yes,Accept,75-99%,DNF,No
recXuJHRjgrX6KXXJ,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Weak yes,Accept,0-25%,DNF,No
recIIeLDsbI5SuZQ4,No,Pandemics,Pandemics (2024 May W21),Facilitator,Referral,Weak yes,Accept,75-99%,DNF,No
recfKvzMB8TbGMmD9,No,Pandemics,Pandemics (2024 Sep W40),Facilitator,Referral,Strong yes,Accept,50-75%,DNF,No
recthgRqas7SvmJde,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Referral,Weak yes,Accept,50-75%,DNF,No
recp5N88pOL8Ydwxu,No,AI Governance,AI Governance (2024 Apr W14),Participant,Unknown,Weak yes,Accept,0%,DNF,No
rec3toggMPSsYeGfJ,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Other,Neutral,Accept,50-75%,DNF,No
recIqN4kvagUwV3j2,No,Pandemics,Pandemics (2024 Sep W40),Participant,Other,Weak yes,Accept,0-25%,DNF,No
recFFsFPxT02j5u1f,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,25-50%,DNF,No
recqBLOESPiG44U6H,Yes,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Neutral,Accept,50-75%,DNF,Yes
recSgy4ptfTdFK9h1,No,AI Alignment Fast-Track,AI Alignment Fast-Track (2024 Dec W50),Participant,Communities,Strong yes,Accept,25-50%,DNF,No
recBt7KDlSORKNtMq,No,Intro to Transformative AI,Intro to Transformative AI (2024 Dec W49),Participant,Mailing List,Strong yes,Accept,25-50%,DNF,No
recDqfmycBkyXw7I7,No,Writing Intensive,Writing Intensive (2024 Dec W52),Participant,Communities,Strong yes,Accept,0%,DNF,No
recS6Gev6cOZfNK92,No,Pandemics,Pandemics (2024 May W21),Participant,Referral,Weak yes,Accept,100%,DNF,No
recXbRI5SKuqBW6Ma,No,AI Alignment,AI Alignment (2024 Oct W43),Participant,Communities,Weak yes,Accept,50-75%,DNF,No
rec5ObQU3HxX7aoTs,No,Pandemics,Pandemics (2024 Sep W40),Participant,Other,Weak yes,Accept,75-99%,DNF,No
